Country,Price,Size,Status,Marketplace,Reference,Moy_prix_by_size,Address
Banlieue Nord,2000.0,180.0,L,Tunisie-annonce TN,2861940,11.11111111111111,"Tunisie,Tunis,Carthage,Sidi Bousaid"
Ariana,215000.0,90.0,V,Jumia TN,L-TN-00171924,2388.8888888888887,"La Soukra, Soukra, Ariana"
Sfax,900.0,900.0,L,Tunisie-annonce TN,2334666,1.0,"Tunisie,Sfax,Kerkenah,Chergui"
Sousse,550000.0,151.0,V,Jumia TN,L-TN-00148943,3642.384105960265,"Sousse Ville, Sousse, Sousse, Sousse"
Nabeul,350.0,200.0,L,Tunisie-annonce TN,2861961,1.75,"Tunisie,Nabeul,Soliman,Soliman"
Ben arous,250000.0,150.0,V,Jumia TN,L-TN-00146404,1666.6666666666667,"Megrine Coteaux, Mégrine, Ben Arous - Tunis Sud"
Ben arous,236000.0,141.0,V,Tayara TN,2220be5b-447c-4654-99a3-baba44753db4,1673.758865248227,"Ben arous, Autres villes"
Sfax,500.0,110.0,L,Tunisie-annonce TN,2795140,4.545454545454546,"Tunisie,Sfax,Sfax Sud,Sidi Abbes"
Ariana,293000.0,118.0,V,Jumia TN,L-TN-00127523,2483.0508474576272,"Résidence Les Oeillets, Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Sfax,580.0,30.0,L,Tunisie-annonce TN,2729651,19.333333333333332,"Tunisie,Sfax,Sfax Ville,Sfax"
Sousse,89000.0,60.0,V,Jumia TN,L-TN-00142280,1483.3333333333333,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hergla, Hergla, Sousse"
Nabeul,800.0,120.0,L,Tunisie-annonce TN,2784324,6.666666666666667,"Tunisie,Nabeul,Kelibia,Kelibia"
Ariana,75000.0,50.0,V,Jumia TN,L-TN-00153673,1500.0,"prés du projet Raoued, Raoued, Raoued, Ariana"
Nabeul,700.0,300.0,L,Tunisie-annonce TN,2592043,2.3333333333333335,"Tunisie,Nabeul,Beni Khiar,Beni Khiar"
Banlieue Nord,1700.0,180.0,L,Tayara TN,9b81bf21-0111-4da2-96b7-d9c782cf9c61,9.444444444444445,"Tunis, La Marsa"
Nabeul,800.0,120.0,L,Tunisie-annonce TN,2784318,6.666666666666667,"Tunisie,Nabeul,Kelibia,Kelibia"
Les Berges du Lac,560000.0,140.0,V,Jumia TN,L-TN-00144694,4000.0,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Nabeul,300.0,80.0,L,Tunisie-annonce TN,2592055,3.75,"Tunisie,Nabeul,Beni Khiar,Beni Khiar"
Banlieue Nord,115000.0,50.0,V,Jumia TN,L-TN-00170570,2300.0,"Ennasr 2, ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Ariana,400.0,40.0,L,Tunisie-annonce TN,2771063,10.0,"Tunisie,Tunis,El Menzah,Mutuelle Ville"
Sousse,260000.0,137.0,V,Jumia TN,L-TN-00150488,1897.8102189781023,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Sousse,420000.0,114.0,V,Jumia TN,L-TN-00103092,3684.2105263157896,"rue 14 janvier route touristique près hôtel vincci, El Kantaoui, Hammam Sousse, Sousse"
Ariana,260.0,90.0,L,Tayara TN,8dabc028-904f-43dd-b1c4-b94c1ad599ed,2.888888888888889,"Tunis, Menzah"
Banlieue Nord,270000.0,104.0,V,Jumia TN,L-TN-00143648,2596.153846153846,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,550.0,70.0,L,Tunisie-annonce TN,2569775,7.857142857142857,"Tunisie,Tunis,El Menzah,Mutuelle Ville"
Ariana,130000.0,113.0,V,Jumia TN,L-TN-00148888,1150.4424778761063,"Raoued, Raoued, Ariana"
Ariana,1750.0,210.0,L,Tunisie-annonce TN,2569777,8.333333333333334,"Tunisie,Tunis,El Menzah,Mutuelle Ville"
